Host_Id,Name,Neighbourhood ,Property_Type,Review_Scores_Rating_bin,Room_Type,Zipcode,Beds,Number_of_Records,Number_Of_Reviews,Price
713454,"HUGE 1b Sunny Apt; Convenient, Park",Brooklyn,Apartment,95,Entire home/apt,11225,1,1,11,122
713747,Clean New Modern,Manhattan,Apartment,0,Entire home/apt,10001,1,1,0,250
712453,Large Artist Home/Studio,Manhattan,Apartment,75,Entire home/apt,10002,1,1,14,160
714304,Beautiful Riverdale Apartment,Bronx,Apartment,100,Private room,10463,1,1,4,99
713116,Beautiful & Sunny in Clinton Hill,Brooklyn,Apartment,60,Private room,11205,1,1,1,72
711145,Lovely Room in Williamsburg Loft,Brooklyn,Loft,95,Private room,11211,1,1,32,120
714200,One Fabulous Private Room,Manhattan,Apartment,95,Private room,10040,1,1,115,69
715773,Sunny Big Williamsburg Apt!,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,8,150
716066,Like a farmhouse in the city,Brooklyn,Apartment,0,Entire home/apt,11221,2,1,0,150
716064,Old Garage Designer Loft,Brooklyn,Loft,95,Entire home/apt,11211,3,1,15,270
715807,NYC - Sunny Greenwich Village 1br,Manhattan,Apartment,95,Entire home/apt,10012,1,1,18,175
717220,Lovely Studio At Central Park,Manhattan,Apartment,80,Entire home/apt,10128,2,1,7,120
716306,"Artsy, bright room 20 min from NYC!",Bronx,House,90,Private room,10470,1,1,33,57
717060,Cozy and quiet w/private bathroom,Brooklyn,House,95,Private room,11220,1,1,6,65
717327,Spacious Loft Artist Room,Brooklyn,Loft,0,Private room,11206,1,1,0,40
720558,Pk Slope-Sunny quiet homelike suite,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,51,124
717562,Luxury Pad NYC - Williamsburg Loft,Brooklyn,Loft,100,Entire home/apt,11211,1,1,5,220
718349,Columbia U Upper West Side C Park,Manhattan,Apartment,85,Entire home/apt,10025,2,1,45,159
719663,Sunny & Cozy Brooklyn Apartment,Brooklyn,Apartment,0,Private room,11206,1,1,0,100
718630,"Location, Location, Location",Brooklyn,Apartment,100,Private room,11249,1,1,1,50
721267,Sunny 1BR Overlooking Prospect Park,Brooklyn,Apartment,100,Entire home/apt,11225,2,1,1,125
722831,Stunning 1Br on the Highline,Manhattan,Apartment,0,Entire home/apt,10001,1,1,0,400
723184,Quintessential Lower East Side 1BR,Manhattan,Apartment,95,Entire home/apt,10002,1,1,6,162
722702,Beautiful 1br in Prime West Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,13,250
724146,"Beautiful, large 1br in Manhattan",Manhattan,Apartment,100,Entire home/apt,10016,1,1,2,150
722320,Astoria Home /parking/1st Floor,Queens,House,95,Entire home/apt,11103,2,1,181,129
722320,Entire House near NYC-Astoria,Queens,House,0,Entire home/apt,11103,5,1,0,250
724817,Cozy artist's lofted room with bath,Brooklyn,Apartment,0,Private room,11205,1,1,0,75
723828,Beautiful and Spacious Brownstone,Brooklyn,Apartment,0,Private room,11213,2,1,0,70
724946,Stay Super Bowl weekend in NYC,Manhattan,Apartment,95,Private room,10003,1,1,1,295
727585,15 Mins to NYC - Washer&Dryer,Brooklyn,Apartment,100,Entire home/apt,11216,2,1,53,92
725319,Spacious 1BR with outdoor space,Brooklyn,Apartment,0,Entire home/apt,11222,1,1,0,120
726333,Lower East Side 2 Bed Apt. for Rent,Manhattan,Apartment,100,Entire home/apt,10002,3,1,4,275
725447,Spacious East Village Apartment,Manhattan,Apartment,85,Entire home/apt,10009,3,1,8,499
728004,1 Bedroom Near Shows & Times Square,Manhattan,Apartment,95,Entire home/apt,10019,1,1,30,205
727039,Neat comfy abode in hip fun hood,Brooklyn,Apartment,100,Private room,11211,1,1,1,55
728635,Big room. Big apt. Best corner.,Brooklyn,Apartment,95,Private room,11211,1,1,31,80
725300,Experience Brooklyn!,Brooklyn,Apartment,0,Private room,11218,1,1,0,50
727114,Sunlit Room near Prospect Park!,Brooklyn,Apartment,90,Private room,11218,1,1,11,69
727891,Gorgeous & Cozy Room for woman,Manhattan,Apartment,90,Private room,10016,1,1,2,75
726197,10 Minutes to Manhattan- Large room,Queens,Apartment,95,Private room,11106,1,1,108,69
733627,WONDERFUL DUPLEX PENTHOUSE,Brooklyn,Apartment,0,Entire home/apt,11206,2,1,0,200
731350,Bright one-bedroom on Eastern Pkway,Brooklyn,Apartment,60,Entire home/apt,11225,1,1,1,88
731352,Spacious 2BD in lovely Ditmas Park,Brooklyn,Apartment,100,Entire home/apt,11230,2,1,2,180
732985,Perfect Pied a Terre in Meatpacking,Manhattan,Apartment,95,Entire home/apt,0,1,1,9,225
733316,Spacious Loft w/ Tons of Character,Manhattan,Apartment,80,Entire home/apt,10002,3,1,8,599
731534,Spacious one bedroom with garden,Manhattan,Apartment,85,Entire home/apt,10009,1,1,3,175
733286,Modern 1 Bedroom Penthouse,Manhattan,Apartment,95,Entire home/apt,10014,1,1,9,265
731943,Upper West Side Beautiful 1 Bedroom,Manhattan,Apartment,90,Entire home/apt,10024,1,1,11,165
732535,Cozy apartment in a brownstone,Manhattan,House,90,Entire home/apt,10026,6,1,73,333
731119,Perfect/Bright Room in Brooklyn,Brooklyn,Apartment,90,Private room,11206,1,1,79,70
733627,BROOKLYN E. WILLIAMSBURG PENTHOUSE,Brooklyn,Apartment,95,Private room,11206,2,1,27,79
733627,SUPER BEDROOM IN WONDERFUL APT,Brooklyn,Apartment,100,Private room,11206,2,1,1,79
731904,"Charming 2 bdr Apt- East Village,NY",Manhattan,Apartment,85,Private room,10009,1,1,5,83
732535,A cozy red room w/ private bathroom,Manhattan,Bed & Breakfast,90,Private room,10026,1,1,9,160
732535,A cozy room with private bathroom,Manhattan,Bed & Breakfast,100,Private room,10026,4,1,5,200
731601,Furnished Room in a Spacious Apt,Queens,Apartment,100,Private room,11102,1,1,1,37
733370,Comfy New York City Launching Pad!!,Queens,House,95,Private room,11102,2,1,18,62
735314,bright studio loft in artsy bldg,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,125,130
735084,cozy brooklyn nest in Park Slope!,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,29,175
736197,Bed Stuy Brownstone Sunny Duplex,Brooklyn,Apartment,0,Entire home/apt,11221,2,1,0,250
734865,Brooklyn Bridge Loft Condo!!,Brooklyn,Loft,100,Entire home/apt,11201,1,1,12,245
734865,DUMBO Loft Condo,Brooklyn,Loft,0,Entire home/apt,11201,1,1,1,215
737585,Greenpoint Spacious Loft,Brooklyn,Loft,95,Entire home/apt,11222,1,1,61,150
733817,Super clean big apt in trendy LES,Manhattan,Apartment,20,Entire home/apt,10002,1,1,2,179
734368,"Cozy, Chic Lofted Studio in EV/USQ!",Manhattan,Apartment,95,Entire home/apt,10003,1,1,22,275
736815,1-Bedroom by Subway with Charm!,Manhattan,Apartment,95,Entire home/apt,10009,1,1,8,250
735701,New Studio in Heart of Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,1,29,200
737585,Beautiful apt @ Christopher and Gay,Manhattan,Apartment,90,Entire home/apt,10014,1,1,56,225
737498,Luxury Studio Apt near Times Square,Manhattan,Apartment,100,Entire home/apt,10019,1,1,1,200
736236,"700SQFT 1 BED, W&D, 55"" TV, GARDEN",Manhattan,Apartment,85,Entire home/apt,10036,1,1,30,299
733788,Historic West Village Townhouse,Manhattan,Townhouse,95,Entire home/apt,10014,3,1,5,698
735786,Bright & Airy Brooklyn Room,Brooklyn,Apartment,85,Private room,11213,1,1,3,46
735786,Cozy artsy space in Brooklyn,Brooklyn,Apartment,95,Private room,11213,1,1,5,45
733817,super clean / spacious room in LES,Manhattan,Apartment,100,Private room,10002,1,1,1,99
733817,Super clean big room in warm apt,Manhattan,Apartment,85,Private room,10002,1,1,41,99
733894,Lady only PrivateLvg15min Manhattan,Queens,Apartment,100,Private room,11377,1,1,21,35
738918,"Park slope duplex, private garden",Brooklyn,Apartment,0,Entire home/apt,11217,4,1,0,200
740032,3 Bedroom Duplex,Brooklyn,Apartment,0,Entire home/apt,11218,4,1,0,125
740386,"Bedford L Stop, Bright 1Bedroom APT",Brooklyn,Apartment,0,Entire home/apt,11249,1,1,1,170
738918,Park Slope -Sunny owner's duplex,Brooklyn,House,100,Entire home/apt,11217,3,1,4,200
739073,"Huge Open Brooklyn Loft, Sleeps 4",Brooklyn,Loft,80,Entire home/apt,11205,2,1,11,145
739679,Big & Relaxing 1BR Chinatown Loft,Manhattan,Apartment,0,Entire home/apt,10002,1,1,0,130
737845,Designer's 2 BR E Vill w/ iPhone,Manhattan,Apartment,90,Entire home/apt,10003,2,1,33,360
740656,Cozy 2 bedroom in a great location,Manhattan,Apartment,85,Entire home/apt,10012,2,1,38,320
739976,Duplex Penthouse - Central Park,Manhattan,Apartment,90,Entire home/apt,10024,2,1,77,225
737845,Designer's Sunny EV Oasis w/iPhone,Manhattan,Apartment,95,Private room,10003,1,1,109,140
740656,bright & colorful nyc loft share,Manhattan,Loft,95,Private room,10002,1,1,54,150
740656,bright & colorful nyc loft share,Manhattan,Loft,95,Private room,10002,1,1,58,130
739499,Private E. Village Townhouse Stay,Manhattan,Villa,95,Private room,10003,1,1,101,195
743742,Luxury Lofted Williamsburg 3bd,Brooklyn,Apartment,95,Entire home/apt,11206,3,1,83,308
743490,Private 2BR Williamsburg Waterfront,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,4,195
743716,"Great location, spacious apt.",Brooklyn,Apartment,80,Entire home/apt,11217,1,1,1,125
743531,Bowery Floor-through 1 bedroom,Manhattan,Apartment,0,Entire home/apt,10003,1,1,0,200
742637,Sunny Apartment in the East Village,Manhattan,Apartment,100,Entire home/apt,10009,2,1,2,350
742729,Perfect Location! Large One Bedroom,Manhattan,Apartment,0,Entire home/apt,10009,1,1,0,195
742949,Gorgeous Downtown Apartment,Manhattan,Apartment,0,Entire home/apt,10038,1,1,0,300
743583,"Sunny 2min walk from 7, R, M trains",Queens,Apartment,0,Entire home/apt,11377,4,1,0,250
743529,Sunny room with high ceilings,Brooklyn,Apartment,0,Private room,11206,1,1,0,45
743602,"Luxury, Light Filled Prvt Bed &Bath",Manhattan,Apartment,0,Private room,10014,1,1,0,175
746415,Minimalist Loft in Brooklyn,Brooklyn,Apartment,80,Entire home/apt,11205,2,1,3,120
745186,Sunny two bedroom with huge terrace,Brooklyn,Apartment,100,Entire home/apt,11238,2,1,1,200
745486,Best Block Luxury Loft in SoHo!,Manhattan,Loft,95,Entire home/apt,10012,2,1,23,895
746552,Clinton Hill Lux Apt Grill & Lawn,Brooklyn,Apartment,100,Private room,11205,1,1,2,120
747031,SPACIOUS w/ Private Rooftop!,Brooklyn,Apartment,90,Private room,11249,1,1,27,99
745069,Harlem/Hamilton Heights Sunny Room,Manhattan,Apartment,85,Private room,10030,1,1,22,85
751530,Room in three-Bedroom Apartment,Brooklyn,Apartment,0,Entire home/apt,0,1,1,0,10
748662,"Quiet, Airy Private Studio",Brooklyn,Apartment,90,Entire home/apt,11201,1,1,6,129
750992,private backyard in williamsburg..!,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,13,160
751812,Sunny Victorian Brownstone Apt.,Brooklyn,Apartment,95,Entire home/apt,11215,3,1,19,150
747934,Clean Cozy Near Subway 1Bd Bedstuy,Brooklyn,Apartment,80,Entire home/apt,11221,2,1,1,100
750769,The Morganville Garden Apartment,Brooklyn,Apartment,100,Entire home/apt,11237,1,1,1,149
748684,Multi-Room Studio in Ft. Greene,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,9,85
749921,Large+Comfortable Flat in Chelsea!,Manhattan,Apartment,90,Entire home/apt,10011,1,1,9,300
747698,Lovely Vintage Haven—Heart of UWS,Manhattan,Apartment,90,Entire home/apt,10024,1,1,11,175
747671,Peaceful sunny master bedroom,Brooklyn,Apartment,100,Private room,11215,2,1,1,110
751433,Close to U.S. Open Master BR + Bath,Manhattan,Apartment,0,Private room,10017,3,1,0,179
751433,Perfect U.S. Open Master Bed & Bath,Manhattan,Apartment,90,Private room,10017,3,1,3,139
752155,"Sunny, Modern Apt",Brooklyn,Apartment,90,Entire home/apt,11206,1,1,3,125
755172,Upper East Side Doorman One Bedroom,Manhattan,Apartment,95,Entire home/apt,10075,1,1,6,195
753766,Great Parkside room in 4 bd apt!!!,Brooklyn,Apartment,95,Private room,11226,1,1,8,50
753766,Huge room with a parkside view!,Brooklyn,Apartment,100,Private room,11226,1,1,4,41
753229,Charming 1st Fl in a BK Brownstone,Brooklyn,House,100,Private room,11205,1,1,1,50
756173,Victorian Home for You to Enjoy! 1,Brooklyn,House,100,Private room,11226,1,1,7,95
756173,Victorian House for you to enjoy! 2,Brooklyn,House,80,Private room,11226,1,1,1,95
756173,Victorian House for you to enjoy! 3,Brooklyn,House,0,Private room,11226,1,1,1,65
754464,0 deposit large BR w/ fire escape,Manhattan,Apartment,0,Private room,10018,1,1,0,55
754464,Times Square NO EXTRA FEES 0 Deposi,Manhattan,Apartment,90,Private room,10018,1,1,27,140
756164,Hamilton Heights,Manhattan,Apartment,0,Private room,10031,1,1,0,50
756164,Hamilton Heights experience,Manhattan,Apartment,70,Private room,10031,1,1,3,40
756164,Hamilton Heights experience,Manhattan,Apartment,80,Private room,10031,1,1,2,50
754929,Penthouse SoHo Loft! AirBnB Room,Manhattan,Loft,90,Private room,10013,1,1,10,165
756577,Amazing 1BR with private terrace,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,175
757243,Spacious studio in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,12,175
757760,Cozy 1 bed apt in Williamsburg,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,110
757166,Large  Loft Style  Studio  Space,Brooklyn,Apartment,85,Entire home/apt,11216,1,1,67,100
758655,"Sunny, stylish apartment",Brooklyn,Apartment,90,Entire home/apt,11221,1,1,27,135
759163,"Sunny 1-BR, Meatpacking District",Manhattan,Apartment,95,Entire home/apt,10011,1,1,7,175
759154,Private room in cartoonist home,Brooklyn,Apartment,85,Private room,11226,1,1,13,45
756775,Spacious and comfortable bedroom,Brooklyn,House,90,Private room,11213,1,1,3,90
757598,Harlem NYC,Manhattan,Apartment,0,Private room,10037,1,1,0,89
764041,"Cozy modern, South Williamsburg",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,133
763021,Moroccan Style Haven..Unique Loft,Brooklyn,Loft,0,Entire home/apt,11222,2,1,0,150
764609,Entire apt 300 meters from Union Sq,Manhattan,Apartment,0,Entire home/apt,10003,1,1,0,150
762903,Charming Apartment in Chelsea,Manhattan,Apartment,100,Entire home/apt,10011,1,1,11,290
763420,Incredible Furnish Bright Apt View,Manhattan,Apartment,85,Entire home/apt,10029,1,1,22,129
764041,Cozy modern; heart of Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,14,95
762104,"Lovely East Village Room, Sunny Apt",Manhattan,Apartment,85,Private room,10003,1,1,31,119
762610,Cozy Bungalow in Arverne By The Bay,Queens,House,95,Private room,11692,1,1,71,40
767102,Stunning! Williamsburg 2BR,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,210
765422,Loft apt in trendy area w. Roof top,Brooklyn,Loft,90,Entire home/apt,11206,2,1,6,500
767280,Nice big apartment in Midtown!,Manhattan,Apartment,95,Entire home/apt,10022,1,1,8,250
766580,La Bohème/Authentic NYC Experience,Manhattan,Apartment,95,Entire home/apt,10029,3,1,21,99
764645,Manhattan Art Deco Find,Manhattan,Apartment,95,Entire home/apt,10033,1,1,5,125
767102,Stunning! Williamsburg Dream Room.,Brooklyn,Apartment,90,Private room,11211,1,1,80,110
764836,"Loft in clinton hill ,room for 1-4",Brooklyn,Loft,70,Private room,11205,2,1,2,75
764836,Loft in Clinton hill Brooklyn,Brooklyn,Loft,90,Private room,11205,2,1,20,75
764836,"Loft in Clinton Hill, Brooklyn 3",Brooklyn,Loft,95,Private room,11205,1,1,25,75
764645,Fort Washington Art Deco find,Manhattan,Apartment,100,Shared room,10033,1,1,3,50
769717,plenty of light apt heart of BK,Brooklyn,Apartment,0,Entire home/apt,11222,3,1,0,100
770004,Amazing Airy Hs w Old World Details,Brooklyn,House,100,Entire home/apt,11238,4,1,2,350
769247,1 Bed/2BlocksCentralPark/UWS 60's,Manhattan,Apartment,90,Entire home/apt,10023,1,1,3,200
768052,Studio Loft steps from Central Park,Manhattan,Apartment,85,Entire home/apt,10024,2,1,20,198
769241,"Beach and Quiet , 2 bedroom  :.)",Queens,Apartment,100,Entire home/apt,11693,2,1,11,87
769717,Room in lightly loft hip area,Brooklyn,Apartment,100,Private room,11222,1,1,2,47
769717,Room in perfect location,Brooklyn,Apartment,70,Private room,11222,1,1,2,47
770096,STUDIO NY W. VILLAGE-BEST LOCATION,Manhattan,Apartment,100,Private room,10014,1,1,4,130
769241,Near Beach & Breakfast on Me.,Queens,Apartment,85,Private room,11693,1,1,4,67
769717,OPEN LOFT BED in nice apt hip area,Brooklyn,Loft,85,Shared room,11222,1,1,4,35
774128,Eastern Parkway Brooklyn 1BR Flat,Brooklyn,Apartment,0,Entire home/apt,11225,2,1,1,125
772862,Huge Sunny Apt Hip/Family Area,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,7,150
770831,In the heart of East Village,Manhattan,Apartment,95,Entire home/apt,10009,1,1,63,206
774214,Luxury Drmn bldg by Central Park!,Manhattan,Apartment,0,Entire home/apt,10019,3,1,0,550
770831,Harlem Style,Manhattan,Apartment,95,Entire home/apt,10027,2,1,4,350
771519,Private room in great TriBeCa loft,Manhattan,Apartment,85,Private room,10007,1,1,3,119
774950,La Hacienda --- Comfy Burg 2br,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,56,189
776645,Beautiful Brooklyn Oasis,Brooklyn,Apartment,70,Entire home/apt,11216,4,1,3,150
776490,Prime Williamsburg 3 BR with Deck,Brooklyn,House,0,Entire home/apt,11211,3,1,0,350
776872,Charming apt in the heart of LES!,Manhattan,Apartment,100,Entire home/apt,10002,1,1,4,185
775809,Greenwich Village Gem,Manhattan,Apartment,95,Entire home/apt,10003,1,1,16,165
778052,Upper East Side Studio,Manhattan,Apartment,100,Entire home/apt,10128,1,1,5,120
777510,Sleep in Quiet Heaven with Terrace,Manhattan,Apartment,100,Private room,10024,1,1,15,99
777017,Stay with Native New Yorker,Manhattan,Apartment,85,Private room,10032,1,1,43,70
774426,City views w/ balcony! Close to all,Queens,Apartment,100,Private room,11377,1,1,17,59
781996,The essential Brooklyn style apt.,Brooklyn,Apartment,100,Entire home/apt,11201,2,1,1,175
781180,Cozy & Charming 1 Bedroom Apartment,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,130
781504,"1 Bedroom, heart of Williamsburg",Brooklyn,Apartment,90,Entire home/apt,11211,1,1,20,185
781484,Peaceful Sanctuary in Trendy Hood,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,34,120
780146,1 BDR apt :greenwich vil / west vil,Manhattan,Apartment,95,Entire home/apt,10012,1,1,10,199
780952,Convienent 1-bedroom near Columbia,Manhattan,Apartment,0,Entire home/apt,10025,1,1,0,110
782008,Sunny and Funky Greenpoint Room,Brooklyn,Apartment,20,Private room,11222,1,1,1,75
781647,Large Quiet Bedroom Near Columbia U,Manhattan,Apartment,95,Private room,10027,1,1,31,93
787204,Greenpoint gypset retreat,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,8,180
783203,Large one bedroom in S. Prospect,Brooklyn,Apartment,85,Entire home/apt,11226,1,1,16,95
787273,Amazing Brownstone in Best Brooklyn,Brooklyn,House,100,Entire home/apt,11231,5,1,4,425
787261,Charming 1BD in SoHo,Manhattan,Apartment,95,Entire home/apt,10012,1,1,65,250
785283,"1BR Quiet, Convenient, SPACE",Queens,Apartment,85,Entire home/apt,11105,2,1,6,120
783956,Private room in Bed-Stuy duplex,Brooklyn,Apartment,95,Private room,11206,1,1,61,77
787643,Amazing Brooklyn Loft w/ NY View,Brooklyn,Loft,0,Private room,11206,1,1,0,100
787316,LES- Bedroom with your own bathroom,Manhattan,Apartment,90,Private room,10002,1,1,10,85
790401,SUNNY BROWNSTONE 1 BED BKLN HEIGHTS,Brooklyn,Apartment,90,Entire home/apt,11201,2,1,9,135
788662,Luxury 2BR-Backyard-FAM/PETfriendly,Brooklyn,Apartment,0,Entire home/apt,11206,2,1,0,80
787703,Tri-Level Penthouse w/ 2 Terraces,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,325
790128,Spacious & Illuminated Modern Condo,Brooklyn,Apartment,90,Entire home/apt,11238,3,1,10,250
788581,Gramercy Park Duplex Perfection,Manhattan,Apartment,85,Entire home/apt,10003,2,1,7,300
789296,Wall street/ Battery park area,Manhattan,Apartment,90,Entire home/apt,10006,2,1,8,250
789673,Hell's Kitchen/Times Square/Green!,Manhattan,Apartment,95,Entire home/apt,10019,1,1,43,135
789257,Charming upper west side apartment,Manhattan,Apartment,95,Entire home/apt,10023,1,1,79,195
